iso3,country,variant,classification,line_code,line_label,line_level,year,basis,value_lcu_mn,currency,pct_gdp,pct_total,gdp_lcu_mn,observation_type,quality_grade,source_id,anchor_source,anchor_year,anchor_value,growth_source_id,growth_rate,residual_method,coverage_share,crosswalk_version,derivation,notes
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2004,actual,157031.0,EUR,6.848158,15.724564,2293040.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2004,157031.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 157,031.0 for 2004",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2005,actual,153757.0,EUR,6.611185,15.199432,2325710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2005,153757.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 153,757.0 for 2005",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2006,actual,154991.0,EUR,6.388273,14.667594,2426180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2006,154991.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 154,991.0 for 2006",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2007,actual,156684.0,EUR,6.163275,14.105306,2542220.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2007,156684.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 156,684.0 for 2007",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2008,actual,160170.0,EUR,6.18589,14.007351,2589280.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2008,160170.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 160,170.0 for 2008",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2009,actual,160129.0,EUR,6.420647,14.22595,2493970.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2009,160129.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 160,129.0 for 2009",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2010,actual,165469.0,EUR,6.327057,14.475626,2615260.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2010,165469.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 165,469.0 for 2010",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2011,actual,171557.0,EUR,6.244772,14.050659,2747210.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2011,171557.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 171,557.0 for 2011",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2012,actual,177271.0,EUR,6.32957,14.058126,2800680.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2012,177271.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 177,271.0 for 2012",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2013,actual,181765.0,EUR,6.334423,14.002259,2869480.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2013,181765.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 181,765.0 for 2013",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2014,actual,188861.0,EUR,6.319655,13.988004,2988470.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2014,188861.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 188,861.0 for 2014",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2015,actual,196665.0,EUR,6.355945,14.032145,3094190.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2015,196665.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 196,665.0 for 2015",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2016,actual,204558.0,EUR,6.382724,13.958306,3204870.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2016,204558.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 204,558.0 for 2016",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2017,actual,214095.0,EUR,6.398803,14.001163,3345860.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2017,214095.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 214,095.0 for 2017",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2018,actual,223521.0,EUR,6.477781,13.987591,3450580.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2018,223521.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 223,521.0 for 2018",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2019,actual,238336.0,EUR,6.699291,14.378691,3557630.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2019,238336.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 238,336.0 for 2019",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2020,actual,244759.0,EUR,7.038017,15.177413,3477670.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2020,244759.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 244,759.0 for 2020",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2021,actual,253479.0,EUR,6.826632,14.49123,3713090.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2021,253479.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 253,479.0 for 2021",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2022,actual,266761.0,EUR,6.651349,14.318356,4010630.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2022,266761.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 266,761.0 for 2022",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2023,actual,284263.0,EUR,6.680791,14.757832,4254930.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2023,284263.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 284,263.0 for 2023",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2024,actual,302299.0,EUR,6.890885,14.932608,4386940.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2024,302299.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 302,299.0 for 2024",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_E,Employers' actual social contributions,2,2025,actual,327752.0,EUR,7.235607,15.314126,4529710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2025,327752.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 327,752.0 for 2025",gov_10a_main D611REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,1995,actual,183076.0,EUR,9.635934,21.037463,1899930.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1995,183076.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 183,076.0 for 1995",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,1996,actual,194947.0,EUR,10.108423,22.013905,1928560.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1996,194947.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 194,947.0 for 1996",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,1997,actual,202480.0,EUR,10.292907,22.510058,1967180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1997,202480.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 202,480.0 for 1997",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,1998,actual,203779.0,EUR,10.076546,22.077659,2022310.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1998,203779.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 203,779.0 for 1998",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,1999,actual,204726.0,EUR,9.855674,21.140295,2077240.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1999,204726.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 204,726.0 for 1999",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2000,actual,204940.0,EUR,9.623132,20.765278,2129660.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2000,204940.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 204,940.0 for 2000",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2001,actual,207294.0,EUR,9.441638,21.203792,2195530.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2001,207294.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 207,294.0 for 2001",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2002,actual,212300.0,EUR,9.548611,21.623813,2223360.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2002,212300.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 212,300.0 for 2002",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2003,actual,215532.0,EUR,9.618486,21.525454,2240810.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2003,215532.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 215,532.0 for 2003",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2004,actual,216667.0,EUR,9.448898,21.696315,2293040.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2004,216667.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 216,667.0 for 2004",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2005,actual,219132.0,EUR,9.422155,21.661986,2325710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2005,219132.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 219,132.0 for 2005",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2006,actual,221516.0,EUR,9.130238,20.963196,2426180.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2006,221516.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 221,516.0 for 2006",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2007,actual,218440.0,EUR,8.59249,19.664823,2542220.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2007,218440.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 218,440.0 for 2007",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2008,actual,222104.0,EUR,8.577829,19.423667,2589280.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2008,222104.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 222,104.0 for 2008",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2009,actual,223930.0,EUR,8.978857,19.894067,2493970.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2009,223930.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 223,930.0 for 2009",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2010,actual,228316.0,EUR,8.730145,19.973633,2615260.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2010,228316.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 228,316.0 for 2010",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2011,actual,238089.0,EUR,8.666574,19.499684,2747210.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2011,238089.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 238,089.0 for 2011",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2012,actual,244382.0,EUR,8.725809,19.380231,2800680.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2012,244382.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 244,382.0 for 2012",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2013,actual,250095.0,EUR,8.715691,19.266057,2869480.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2013,250095.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 250,095.0 for 2013",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2014,actual,259375.0,EUR,8.67919,19.210629,2988470.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2014,259375.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 259,375.0 for 2014",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2015,actual,269959.0,EUR,8.724707,19.261708,3094190.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2015,269959.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 269,959.0 for 2015",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2016,actual,283653.0,EUR,8.850687,19.355466,3204870.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2016,283653.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 283,653.0 for 2016",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2017,actual,298332.0,EUR,8.916452,19.510007,3345860.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2017,298332.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 298,332.0 for 2017",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2018,actual,310885.0,EUR,9.009645,19.454692,3450580.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2018,310885.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 310,885.0 for 2018",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2019,actual,319830.0,EUR,8.989974,19.295183,3557630.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2019,319830.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 319,830.0 for 2019",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2020,actual,321954.0,EUR,9.25775,19.964245,3477670.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2020,321954.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 321,954.0 for 2020",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2021,actual,336341.0,EUR,9.058251,19.228397,3713090.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2021,336341.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 336,341.0 for 2021",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2022,actual,356407.0,EUR,8.886559,19.130092,4010630.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2022,356407.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 356,407.0 for 2022",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2023,actual,380259.0,EUR,8.936904,19.741572,4254930.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2023,380259.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 380,259.0 for 2023",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2024,actual,406110.0,EUR,9.25725,20.060541,4386940.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2024,406110.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 406,110.0 for 2024",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_H,Households' actual social contributions,2,2025,actual,443829.0,EUR,9.798177,20.737793,4529710.0,anchor_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2025,443829.0,,,,,,"anchor outturn: EUROSTAT_GOV10A_MAIN publishes 443,829.0 for 2025",gov_10a_main D613REC
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,1995,actual,23809.0,EUR,1.253151,2.735918,1899930.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1995,23809.0,,,,,,"derived by identity: 23,809.0 = R06 - R06_E - R06_H in 1995, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,1996,actual,24764.0,EUR,1.284067,2.796413,1928560.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1996,24764.0,,,,,,"derived by identity: 24,764.0 = R06 - R06_E - R06_H in 1996, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,1997,actual,26248.0,EUR,1.334296,2.918036,1967180.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1997,26248.0,,,,,,"derived by identity: 26,248.0 = R06 - R06_E - R06_H in 1997, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,1998,actual,26872.0,EUR,1.328777,2.911344,2022310.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1998,26872.0,,,,,,"derived by identity: 26,872.0 = R06 - R06_E - R06_H in 1998, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,1999,actual,28147.0,EUR,1.355019,2.906499,2077240.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,1999,28147.0,,,,,,"derived by identity: 28,147.0 = R06 - R06_E - R06_H in 1999, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2000,actual,25765.0,EUR,1.209818,2.610605,2129660.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2000,25765.0,,,,,,"derived by identity: 25,765.0 = R06 - R06_E - R06_H in 2000, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2001,actual,26732.0,EUR,1.217565,2.734376,2195530.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2001,26732.0,,,,,,"derived by identity: 26,732.0 = R06 - R06_E - R06_H in 2001, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2002,actual,27292.0,EUR,1.227512,2.779826,2223360.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2002,27292.0,,,,,,"derived by identity: 27,292.0 = R06 - R06_E - R06_H in 2002, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2003,actual,27918.0,EUR,1.245889,2.788206,2240810.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2003,27918.0,,,,,,"derived by identity: 27,918.0 = R06 - R06_E - R06_H in 2003, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2004,actual,27904.0,EUR,1.2169,2.794214,2293040.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2004,27904.0,,,,,,"derived by identity: 27,904.0 = R06 - R06_E - R06_H in 2004, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2005,actual,28348.0,EUR,1.218897,2.802302,2325710.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2005,28348.0,,,,,,"derived by identity: 28,348.0 = R06 - R06_E - R06_H in 2005, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2006,actual,28825.0,EUR,1.188082,2.727858,2426180.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2006,28825.0,,,,,,"derived by identity: 28,825.0 = R06 - R06_E - R06_H in 2006, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2007,actual,29511.0,EUR,1.160836,2.656696,2542220.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2007,29511.0,,,,,,"derived by identity: 29,511.0 = R06 - R06_E - R06_H in 2007, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2008,actual,30277.0,EUR,1.169321,2.647815,2589280.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2008,30277.0,,,,,,"derived by identity: 30,277.0 = R06 - R06_E - R06_H in 2008, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2009,actual,31499.0,EUR,1.263006,2.798389,2493970.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2009,31499.0,,,,,,"derived by identity: 31,499.0 = R06 - R06_E - R06_H in 2009, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2010,actual,32705.0,EUR,1.250545,2.861112,2615260.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2010,32705.0,,,,,,"derived by identity: 32,705.0 = R06 - R06_E - R06_H in 2010, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2011,actual,32976.0,EUR,1.200345,2.700761,2747210.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2011,32976.0,,,,,,"derived by identity: 32,976.0 = R06 - R06_E - R06_H in 2011, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2012,actual,32931.0,EUR,1.175822,2.611528,2800680.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2012,32931.0,,,,,,"derived by identity: 32,931.0 = R06 - R06_E - R06_H in 2012, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
DEU,Germany,strict,ESA_REV,R06_X,Imputed and supplementary social contributions (D.612 + D.614 - D.61SC),derived,2013,actual,33503.0,EUR,1.167563,2.580902,2869480.0,derived_actual,A,EUROSTAT_GOV10A_MAIN,EUROSTAT_GOV10A_MAIN,2013,33503.0,,,,,,"derived by identity: 33,503.0 = R06 - R06_E - R06_H in 2013, every term from EUROSTAT_GOV10A_MAIN",derived R06 - R06_E - R06_H; never forecast
