iso3,series_variant,weo_vintage,source_vintage_set_hash,base_year,horizon_year,component_kind,side,line_code,contribution_pp,notes
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2027,resid_coverage,expenditure,,-0.8126973597872442,"official total (EC_AMECO, Q12 deviation for GBR per D-S3-001) minus covered lines, both on national GDP paths: the uncovered lines"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2027,resid_disagreement,expenditure,,0.32171421538783607,"WEO side change minus the official total's change, each on its own GDP path"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2027,implied_uncovered_growth,expenditure,,7.706711632171981,"annualised nominal growth of the uncovered lines implied by the official total, % per year (NOT pp of GDP; §8.3 plausibility diagnostic, not a forecast)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2027,weo_internal_wedge,balance,,2.0852032323048775e-08,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2027,weo_change,balance,,-1.5634086336353037,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2027,covered_total,balance,,-0.6617025607189498,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2027,explained_share,balance,,0.4232435119539612,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,covered_line,revenue,R01,-0.016558219251242012,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,covered_line,revenue,R03,0.018021344369652248,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,covered_line,revenue,R04,-0.38490547351363175,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,denom_effect,revenue,,0.4383446329152604,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,resid_total,revenue,,-0.14302427299307774,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,covered_line,expenditure,GF07,0.09921751201673323,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,covered_line,expenditure,GF09,0.050108973096612414,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,covered_line,expenditure,GF10,-0.4549745090013102,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,denom_effect,expenditure,,-0.15892457576475727,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,resid_total,expenditure,,-0.8430654786163249,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,weo_internal_wedge,balance,,4.440892098500626e-16,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,weo_change,balance,,-1.395760066742085,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,covered_total,balance,,-0.689090372283186,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2028,explained_share,balance,,0.49370259882246603,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,covered_line,revenue,R01,-0.04804534725567633,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,covered_line,revenue,R03,0.1875406597407564,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,covered_line,revenue,R04,-0.40698899841222075,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,denom_effect,revenue,,0.48718633439554654,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,resid_total,revenue,,-0.07630908826385396,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,covered_line,expenditure,GF07,0.12377366839074755,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,covered_line,expenditure,GF09,0.04480418267372027,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,covered_line,expenditure,GF10,-0.43103768173327617,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,denom_effect,expenditure,,-0.2994749281565186,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,resid_total,expenditure,,-0.8141940103866991,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,weo_internal_wedge,balance,,-1.9534829753808935e-08,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,weo_change,balance,,-1.232745228542304,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,covered_total,balance,,-0.529953516595949,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2029,explained_share,balance,,0.42989703332505147,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,covered_line,revenue,R01,-0.04427380205817982,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,covered_line,revenue,R03,0.39444878494159785,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,covered_line,revenue,R04,-0.41253298485231066,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,denom_effect,revenue,,0.48449456460513907,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,resid_total,revenue,,-0.3226029395314437,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,covered_line,expenditure,GF07,0.13477778348972985,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,covered_line,expenditure,GF09,0.019972575017487837,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,covered_line,expenditure,GF10,-0.5333969320444054,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,denom_effect,expenditure,,-0.37351107954713,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,resid_total,expenditure,,-0.5154629518007825,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,weo_internal_wedge,balance,,-5.995204332975845e-15,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,weo_change,balance,,-1.1680869817803035,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,covered_total,balance,,-0.44100457550608035,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2030,explained_share,balance,,0.3775442945472579,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2031,denom_effect,revenue,,0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2031,resid_total,revenue,,0.10246672099021303,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2031,covered_line,expenditure,GF07,0.14119114430130447,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2031,covered_line,expenditure,GF09,-0.014878752757124108,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2031,covered_line,expenditure,GF10,-0.686769728246503,
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2031,denom_effect,expenditure,,-0.433749962985431,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2031,resid_total,expenditure,,-0.102672322248333,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2031,weo_internal_wedge,balance,,-6.5503158452884236e-15,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2031,weo_change,balance,,-0.9944129009458801,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2031,covered_total,balance,,-0.5604573367023226,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
DEU,maximum_extension,2026-04,9b805ef685ff,2025,2031,explained_share,balance,,0.5636062607084227,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
GBR,strict,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R01,0.05162788710083577,
GBR,strict,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R02,-0.03632988552901978,
GBR,strict,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R03,0.3460131219786444,
GBR,strict,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R04,-0.006476559797644055,
GBR,strict,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R05,0.056611481491135665,
GBR,strict,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R06,0.5863405450180686,
GBR,strict,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R07,-0.10773195390254303,
GBR,strict,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R08,-0.044741153943954684,
GBR,strict,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R09,0.17029174297010402,
GBR,strict,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R10,-0.12534644980297546,
GBR,strict,2025-10,9b805ef685ff,2024,2025,denom_effect,revenue,,-0.04418412411458261,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2025,resid_total,revenue,,0.21732294886939352,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2025,denom_effect,expenditure,,-0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2025,resid_total,expenditure,,0.34887665216274955,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2025,weo_internal_wedge,balance,,-5.551115123125783e-15,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
GBR,strict,2025-10,9b805ef685ff,2024,2025,weo_change,balance,,1.4122742525002063,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
GBR,strict,2025-10,9b805ef685ff,2024,2025,covered_total,balance,,0.8902587755826514,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
GBR,strict,2025-10,9b805ef685ff,2024,2025,explained_share,balance,,0.6303724464328301,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
GBR,strict,2025-10,9b805ef685ff,2024,2026,covered_line,revenue,R06,0.6175546823712852,
GBR,strict,2025-10,9b805ef685ff,2024,2026,denom_effect,revenue,,-0.01179307251311934,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2026,resid_total,revenue,,1.3151207856204024,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2026,denom_effect,expenditure,,-0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2026,resid_total,expenditure,,0.21923766812025347,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2026,weo_internal_wedge,balance,,3.2270837515113726e-05,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
GBR,strict,2025-10,9b805ef685ff,2024,2026,weo_change,balance,,2.140152334436337,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
GBR,strict,2025-10,9b805ef685ff,2024,2026,covered_total,balance,,0.6175546823712852,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
GBR,strict,2025-10,9b805ef685ff,2024,2026,explained_share,balance,,0.2885564136881564,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
GBR,strict,2025-10,9b805ef685ff,2024,2027,covered_line,revenue,R06,0.6438596586401696,
GBR,strict,2025-10,9b805ef685ff,2024,2027,denom_effect,revenue,,0.017776655459875168,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2027,resid_total,revenue,,1.6753612130013584,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2027,denom_effect,expenditure,,-0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2027,resid_total,expenditure,,0.43453889297231374,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2027,weo_internal_wedge,balance,,-4.440892098500626e-15,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
GBR,strict,2025-10,9b805ef685ff,2024,2027,weo_change,balance,,2.7715364200737125,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
GBR,strict,2025-10,9b805ef685ff,2024,2027,covered_total,balance,,0.6438596586401696,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
GBR,strict,2025-10,9b805ef685ff,2024,2027,explained_share,balance,,0.2323114551108967,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
GBR,strict,2025-10,9b805ef685ff,2024,2028,denom_effect,revenue,,0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2028,resid_total,revenue,,2.35750002972312,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2028,denom_effect,expenditure,,-0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2028,resid_total,expenditure,,0.6506589790099382,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2028,weo_internal_wedge,balance,,-3.0059150401662293e-05,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
GBR,strict,2025-10,9b805ef685ff,2024,2028,weo_change,balance,,3.008128949582656,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
GBR,strict,2025-10,9b805ef685ff,2024,2028,covered_total,balance,,0.0,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
GBR,strict,2025-10,9b805ef685ff,2024,2028,explained_share,balance,,0.0,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
GBR,strict,2025-10,9b805ef685ff,2024,2029,denom_effect,revenue,,0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2029,resid_total,revenue,,2.318619797665039,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2029,denom_effect,expenditure,,-0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2029,resid_total,expenditure,,0.9079047573033405,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2029,weo_internal_wedge,balance,,-3.1086244689504383e-15,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
GBR,strict,2025-10,9b805ef685ff,2024,2029,weo_change,balance,,3.226524554968376,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
GBR,strict,2025-10,9b805ef685ff,2024,2029,covered_total,balance,,0.0,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
GBR,strict,2025-10,9b805ef685ff,2024,2029,explained_share,balance,,0.0,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
GBR,strict,2025-10,9b805ef685ff,2024,2030,denom_effect,revenue,,0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2030,resid_total,revenue,,2.2588842837458936,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2030,denom_effect,expenditure,,-0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,strict,2025-10,9b805ef685ff,2024,2030,resid_total,expenditure,,1.2540587097778444,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,strict,2025-10,9b805ef685ff,2024,2030,weo_internal_wedge,balance,,-7.105427357601002e-15,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
GBR,strict,2025-10,9b805ef685ff,2024,2030,weo_change,balance,,3.5129429935237306,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
GBR,strict,2025-10,9b805ef685ff,2024,2030,covered_total,balance,,0.0,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
GBR,strict,2025-10,9b805ef685ff,2024,2030,explained_share,balance,,0.0,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R01,0.05162788710083577,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R02,-0.03632988552901978,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R03,0.3460131219786444,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R04,-0.006476559797644055,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R05,0.056611481491135665,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R06,0.5863405450180686,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R07,-0.10773195390254303,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R08,-0.044741153943954684,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R09,0.17029174297010402,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,revenue,R10,-0.12534644980297546,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,denom_effect,revenue,,-0.04418412411458261,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,resid_total,revenue,,0.21732294886939352,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,expenditure,GF01,-0.8113464131857879,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_line,expenditure,GF10,-0.23853243331860285,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,denom_effect,expenditure,,0.07733825666414362,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,resid_total,expenditure,,1.3214172420029966,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,weo_internal_wedge,balance,,-5.551115123125783e-15,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,weo_change,balance,,1.4122742525002063,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,covered_total,balance,,-0.15962007092173935,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2025,explained_share,balance,,-0.11302342348814862,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2026,covered_line,revenue,R06,0.6175546823712852,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2026,denom_effect,revenue,,-0.01179307251311934,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2026,resid_total,revenue,,1.3151207856204024,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2026,covered_line,expenditure,GF01,-0.903056463700231,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2026,covered_line,expenditure,GF10,-0.1390027358427498,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2026,denom_effect,expenditure,,0.023242479482605383,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2026,resid_total,expenditure,,1.238054388180629,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2026,weo_internal_wedge,balance,,3.2270837515113726e-05,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2026,weo_change,balance,,2.140152334436337,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2026,covered_total,balance,,-0.4245045171716956,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2026,explained_share,balance,,-0.19835247722377647,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2027,covered_line,revenue,R06,0.6438596586401696,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2027,denom_effect,revenue,,0.017776655459875168,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2027,resid_total,revenue,,1.6753612130013584,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2027,covered_line,expenditure,GF01,-0.8566118501917886,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2027,covered_line,expenditure,GF10,-0.031585144703985546,
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2027,denom_effect,expenditure,,-0.058060860963857985,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2027,resid_total,expenditure,,1.380796748831946,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2027,weo_internal_wedge,balance,,-4.440892098500626e-15,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2027,weo_change,balance,,2.7715364200737125,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2027,covered_total,balance,,-0.2443373362556046,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2027,explained_share,balance,,-0.08815952570058817,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2028,denom_effect,revenue,,0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2028,resid_total,revenue,,2.35750002972312,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2028,denom_effect,expenditure,,-0.0,"covered contributions on the lines' own source GDP paths minus the WEO NGDP version (§8.3; reported, never absorbed)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2028,resid_total,expenditure,,0.6506589790099382,"no independent official total at this horizon (AMECO envelope ends 2027; GBR has no level at the base year, OQ-4) — coverage and disagreement residuals collapse (§8.3)"
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2028,weo_internal_wedge,balance,,-3.0059150401662293e-05,GGXCNL change minus (GGR change - GGX change) inside the WEO tables; rounding only
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2028,weo_change,balance,,3.008128949582656,Δ((GGXCNL/NGDP)) from base year; the decomposition target — components above sum to this exactly (V26)
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2028,covered_total,balance,,0.0,sum of signed covered-line contributions — what the granular official forecasts explain of the WEO change
GBR,maximum_extension,2025-10,9b805ef685ff,2024,2028,explained_share,balance,,0.0,"covered_total / weo_change (a ratio, not pp): the Gate 5 headline number"
